,node,sampleId,featureId,inequality,threshold,label
4192,0,C008400310,averageDailyTraffic,>,27.5,negative
4193,6,C008400310,yearBuilt,>,1986.0,negative
4194,0,C008400415,averageDailyTraffic,>,27.5,negative
4195,6,C008400415,yearBuilt,>,1986.0,negative
4196,0,C008400510,averageDailyTraffic,<=,27.5,negative
4197,1,C008400510,structureLength,<=,15.349999904632568,negative
4198,0,C008400705,averageDailyTraffic,<=,27.5,negative
4199,1,C008400705,structureLength,<=,15.349999904632568,negative
4200,0,C008400905,averageDailyTraffic,<=,27.5,negative
4201,1,C008400905,structureLength,<=,15.349999904632568,negative
4202,0,C008400910,averageDailyTraffic,>,27.5,negative
4203,6,C008400910,yearBuilt,>,1986.0,negative
4204,0,C008401515,averageDailyTraffic,>,27.5,negative
4205,6,C008401515,yearBuilt,<=,1986.0,negative
4206,7,C008401515,structureLength,>,12.799999713897705,negative
4207,0,C008401910,averageDailyTraffic,>,27.5,negative
4208,6,C008401910,yearBuilt,>,1986.0,negative
4209,0,C008402115,averageDailyTraffic,>,27.5,negative
4210,6,C008402115,yearBuilt,<=,1986.0,negative
4211,7,C008402115,structureLength,<=,12.799999713897705,negative
4212,8,C008402115,latitude,>,40.61000061035156,negative
4213,10,C008402115,operatingRating,<=,59.39999961853027,negative
4214,0,C008402405,averageDailyTraffic,<=,27.5,negative
4215,1,C008402405,structureLength,<=,15.349999904632568,negative
4216,0,C008402410,averageDailyTraffic,<=,27.5,negative
4217,1,C008402410,structureLength,<=,15.349999904632568,negative
4218,0,C008402535,averageDailyTraffic,>,27.5,negative
4219,6,C008402535,yearBuilt,>,1986.0,negative
4220,0,C008402805P,averageDailyTraffic,<=,27.5,negative
4221,1,C008402805P,structureLength,>,15.349999904632568,negative
4222,3,C008402805P,averageDailyTraffic,>,22.5,negative
4223,0,C008403380,averageDailyTraffic,>,27.5,negative
4224,6,C008403380,yearBuilt,>,1986.0,negative
4225,0,C008403625,averageDailyTraffic,>,27.5,negative
4226,6,C008403625,yearBuilt,>,1986.0,negative
4227,0,C008403730,averageDailyTraffic,<=,27.5,negative
4228,1,C008403730,structureLength,<=,15.349999904632568,negative
4229,0,C008403755,averageDailyTraffic,<=,27.5,negative
4230,1,C008403755,structureLength,<=,15.349999904632568,negative
4231,0,C008404215,averageDailyTraffic,>,27.5,negative
4232,6,C008404215,yearBuilt,<=,1986.0,negative
4233,7,C008404215,structureLength,<=,12.799999713897705,negative
4234,8,C008404215,latitude,>,40.61000061035156,negative
4235,10,C008404215,operatingRating,<=,59.39999961853027,negative
4236,0,C008404610,averageDailyTraffic,>,27.5,negative
4237,6,C008404610,yearBuilt,<=,1986.0,negative
4238,7,C008404610,structureLength,<=,12.799999713897705,negative
4239,8,C008404610,latitude,>,40.61000061035156,negative
4240,10,C008404610,operatingRating,<=,59.39999961853027,negative
4241,0,C008410320,averageDailyTraffic,>,27.5,negative
4242,6,C008410320,yearBuilt,<=,1986.0,negative
4243,7,C008410320,structureLength,>,12.799999713897705,negative
4244,0,C008412540,averageDailyTraffic,<=,27.5,negative
4245,1,C008412540,structureLength,>,15.349999904632568,negative
4246,3,C008412540,averageDailyTraffic,>,22.5,negative
4247,0,C008413112,averageDailyTraffic,>,27.5,negative
4248,6,C008413112,yearBuilt,>,1986.0,negative
4249,0,C008414245,averageDailyTraffic,<=,27.5,negative
4250,1,C008414245,structureLength,<=,15.349999904632568,negative
4251,0,C008414640,averageDailyTraffic,>,27.5,negative
4252,6,C008414640,yearBuilt,>,1986.0,negative
4253,0,C008414825,averageDailyTraffic,<=,27.5,negative
4254,1,C008414825,structureLength,<=,15.349999904632568,negative
4255,0,C008420725,averageDailyTraffic,>,27.5,negative
4256,6,C008420725,yearBuilt,<=,1986.0,negative
4257,7,C008420725,structureLength,<=,12.799999713897705,negative
4258,8,C008420725,latitude,>,40.61000061035156,negative
4259,10,C008420725,operatingRating,<=,59.39999961853027,negative
4260,0,C008420815,averageDailyTraffic,>,27.5,negative
4261,6,C008420815,yearBuilt,>,1986.0,negative
4262,0,C008420825,averageDailyTraffic,>,27.5,negative
4263,6,C008420825,yearBuilt,>,1986.0,negative
4264,0,C008420830,averageDailyTraffic,>,27.5,negative
4265,6,C008420830,yearBuilt,>,1986.0,negative
4266,0,C008500335,averageDailyTraffic,>,27.5,negative
4267,6,C008500335,yearBuilt,>,1986.0,negative
4268,0,C008500405,averageDailyTraffic,>,27.5,negative
4269,6,C008500405,yearBuilt,<=,1986.0,negative
4270,7,C008500405,structureLength,>,12.799999713897705,negative
4271,0,C008500705,averageDailyTraffic,>,27.5,negative
4272,6,C008500705,yearBuilt,>,1986.0,negative
4273,0,C008501720,averageDailyTraffic,>,27.5,negative
4274,6,C008501720,yearBuilt,>,1986.0,negative
4275,0,C008501820,averageDailyTraffic,>,27.5,negative
4276,6,C008501820,yearBuilt,<=,1986.0,negative
4277,7,C008501820,structureLength,<=,12.799999713897705,negative
4278,8,C008501820,latitude,<=,40.61000061035156,negative
4279,0,C008501905,averageDailyTraffic,>,27.5,negative
4280,6,C008501905,yearBuilt,>,1986.0,negative
4281,0,C008502110,averageDailyTraffic,>,27.5,negative
4282,6,C008502110,yearBuilt,>,1986.0,negative
4283,0,C008502705,averageDailyTraffic,>,27.5,negative
4284,6,C008502705,yearBuilt,<=,1986.0,negative
4285,7,C008502705,structureLength,>,12.799999713897705,negative
4286,0,C008503225,averageDailyTraffic,>,27.5,negative
4287,6,C008503225,yearBuilt,>,1986.0,negative
4288,0,C008503805,averageDailyTraffic,>,27.5,negative
4289,6,C008503805,yearBuilt,<=,1986.0,negative
4290,7,C008503805,structureLength,>,12.799999713897705,negative
4291,0,C008503820,averageDailyTraffic,>,27.5,negative
4292,6,C008503820,yearBuilt,<=,1986.0,negative
4293,7,C008503820,structureLength,>,12.799999713897705,negative
4294,0,C008504120,averageDailyTraffic,>,27.5,negative
4295,6,C008504120,yearBuilt,<=,1986.0,negative
4296,7,C008504120,structureLength,<=,12.799999713897705,negative
4297,8,C008504120,latitude,<=,40.61000061035156,negative
4298,0,C008504130,averageDailyTraffic,>,27.5,negative
4299,6,C008504130,yearBuilt,<=,1986.0,negative
4300,7,C008504130,structureLength,>,12.799999713897705,negative
4301,0,C008504145,averageDailyTraffic,>,27.5,negative
4302,6,C008504145,yearBuilt,>,1986.0,negative
4303,0,C008504415,averageDailyTraffic,<=,27.5,negative
4304,1,C008504415,structureLength,<=,15.349999904632568,negative
4305,0,C008511730,averageDailyTraffic,>,27.5,negative
4306,6,C008511730,yearBuilt,>,1986.0,negative
4307,0,C008512815,averageDailyTraffic,>,27.5,negative
4308,6,C008512815,yearBuilt,>,1986.0,negative
4309,0,C008513125,averageDailyTraffic,<=,27.5,negative
4310,1,C008513125,structureLength,>,15.349999904632568,negative
4311,3,C008513125,averageDailyTraffic,>,22.5,negative
4312,0,C008513405,averageDailyTraffic,>,27.5,negative
4313,6,C008513405,yearBuilt,>,1986.0,negative
4314,0,C008514505,averageDailyTraffic,<=,27.5,negative
4315,1,C008514505,structureLength,<=,15.349999904632568,negative
4316,0,C008514505P,averageDailyTraffic,<=,27.5,negative
4317,1,C008514505P,structureLength,>,15.349999904632568,negative
4318,3,C008514505P,averageDailyTraffic,<=,22.5,negative
4319,0,C008522315,averageDailyTraffic,>,27.5,negative
4320,6,C008522315,yearBuilt,<=,1986.0,negative
4321,7,C008522315,structureLength,>,12.799999713897705,negative
4322,0,C008524510,averageDailyTraffic,<=,27.5,negative
4323,1,C008524510,structureLength,>,15.349999904632568,negative
4324,3,C008524510,averageDailyTraffic,<=,22.5,negative
4325,0,C008544210,averageDailyTraffic,<=,27.5,negative
4326,1,C008544210,structureLength,<=,15.349999904632568,negative
4327,0,C008600305,averageDailyTraffic,>,27.5,negative
4328,6,C008600305,yearBuilt,>,1986.0,negative
4329,0,C008600805P,averageDailyTraffic,>,27.5,negative
4330,6,C008600805P,yearBuilt,>,1986.0,negative
4331,0,C008602105P,averageDailyTraffic,<=,27.5,negative
4332,1,C008602105P,structureLength,>,15.349999904632568,negative
4333,3,C008602105P,averageDailyTraffic,<=,22.5,negative
4334,0,C008615905,averageDailyTraffic,<=,27.5,negative
4335,1,C008615905,structureLength,>,15.349999904632568,negative
4336,3,C008615905,averageDailyTraffic,<=,22.5,negative
4337,0,C008700405,averageDailyTraffic,<=,27.5,negative
4338,1,C008700405,structureLength,<=,15.349999904632568,negative
4339,0,C008701505,averageDailyTraffic,<=,27.5,negative
4340,1,C008701505,structureLength,<=,15.349999904632568,negative
4341,0,C008702110,averageDailyTraffic,>,27.5,negative
4342,6,C008702110,yearBuilt,>,1986.0,negative
4343,0,C008702505,averageDailyTraffic,>,27.5,negative
4344,6,C008702505,yearBuilt,>,1986.0,negative
4345,0,C008711415,averageDailyTraffic,<=,27.5,negative
4346,1,C008711415,structureLength,>,15.349999904632568,negative
4347,3,C008711415,averageDailyTraffic,>,22.5,negative
4348,0,C008712215,averageDailyTraffic,>,27.5,negative
4349,6,C008712215,yearBuilt,>,1986.0,negative
4350,0,C008712430,averageDailyTraffic,<=,27.5,negative
4351,1,C008712430,structureLength,>,15.349999904632568,negative
4352,3,C008712430,averageDailyTraffic,<=,22.5,negative
4353,0,C008722635,averageDailyTraffic,<=,27.5,negative
4354,1,C008722635,structureLength,<=,15.349999904632568,negative
4355,0,C008733520,averageDailyTraffic,<=,27.5,negative
4356,1,C008733520,structureLength,>,15.349999904632568,negative
4357,3,C008733520,averageDailyTraffic,<=,22.5,negative
4358,0,C008800735P,averageDailyTraffic,<=,27.5,negative
4359,1,C008800735P,structureLength,<=,15.349999904632568,negative
4360,0,C008802220,averageDailyTraffic,<=,27.5,negative
4361,1,C008802220,structureLength,>,15.349999904632568,negative
4362,3,C008802220,averageDailyTraffic,<=,22.5,negative
4363,0,C008802415,averageDailyTraffic,<=,27.5,negative
4364,1,C008802415,structureLength,>,15.349999904632568,negative
4365,3,C008802415,averageDailyTraffic,<=,22.5,negative
4366,0,C008802710,averageDailyTraffic,<=,27.5,negative
4367,1,C008802710,structureLength,<=,15.349999904632568,negative
4368,0,C008803505,averageDailyTraffic,<=,27.5,negative
4369,1,C008803505,structureLength,<=,15.349999904632568,negative
4370,0,C008803710P,averageDailyTraffic,<=,27.5,negative
4371,1,C008803710P,structureLength,>,15.349999904632568,negative
4372,3,C008803710P,averageDailyTraffic,<=,22.5,negative
4373,0,C008810405,averageDailyTraffic,<=,27.5,negative
4374,1,C008810405,structureLength,>,15.349999904632568,negative
4375,3,C008810405,averageDailyTraffic,<=,22.5,negative
4376,0,C008810805P,averageDailyTraffic,>,27.5,negative
4377,6,C008810805P,yearBuilt,<=,1986.0,negative
4378,7,C008810805P,structureLength,>,12.799999713897705,negative
4379,0,C008810815P,averageDailyTraffic,>,27.5,negative
4380,6,C008810815P,yearBuilt,<=,1986.0,negative
4381,7,C008810815P,structureLength,<=,12.799999713897705,negative
4382,8,C008810815P,latitude,>,40.61000061035156,negative
4383,10,C008810815P,operatingRating,<=,59.39999961853027,negative
4384,0,C008811320,averageDailyTraffic,<=,27.5,negative
4385,1,C008811320,structureLength,>,15.349999904632568,negative
4386,3,C008811320,averageDailyTraffic,<=,22.5,negative
4387,0,C008811605,averageDailyTraffic,<=,27.5,negative
4388,1,C008811605,structureLength,>,15.349999904632568,negative
4389,3,C008811605,averageDailyTraffic,<=,22.5,negative
4390,0,C008812410,averageDailyTraffic,<=,27.5,negative
4391,1,C008812410,structureLength,>,15.349999904632568,negative
4392,3,C008812410,averageDailyTraffic,<=,22.5,negative
4393,0,C008812810,averageDailyTraffic,>,27.5,negative
4394,6,C008812810,yearBuilt,<=,1986.0,negative
4395,7,C008812810,structureLength,>,12.799999713897705,negative
4396,0,C008823815,averageDailyTraffic,>,27.5,negative
4397,6,C008823815,yearBuilt,<=,1986.0,negative
4398,7,C008823815,structureLength,>,12.799999713897705,negative
4399,0,C008900403P,averageDailyTraffic,<=,27.5,negative
4400,1,C008900403P,structureLength,>,15.349999904632568,negative
4401,3,C008900403P,averageDailyTraffic,<=,22.5,negative
4402,0,C008900805,averageDailyTraffic,>,27.5,negative
4403,6,C008900805,yearBuilt,>,1986.0,negative
4404,0,C008901320,averageDailyTraffic,>,27.5,negative
4405,6,C008901320,yearBuilt,>,1986.0,negative
4406,0,C008901610,averageDailyTraffic,>,27.5,negative
4407,6,C008901610,yearBuilt,>,1986.0,negative
4408,0,C008902015,averageDailyTraffic,>,27.5,negative
4409,6,C008902015,yearBuilt,>,1986.0,negative
4410,0,C008902110,averageDailyTraffic,>,27.5,negative
4411,6,C008902110,yearBuilt,>,1986.0,negative
4412,0,C008902410,averageDailyTraffic,>,27.5,negative
4413,6,C008902410,yearBuilt,<=,1986.0,negative
4414,7,C008902410,structureLength,<=,12.799999713897705,negative
4415,8,C008902410,latitude,>,40.61000061035156,negative
4416,10,C008902410,operatingRating,<=,59.39999961853027,negative
4417,0,C008903415,averageDailyTraffic,>,27.5,negative
4418,6,C008903415,yearBuilt,<=,1986.0,negative
4419,7,C008903415,structureLength,>,12.799999713897705,negative
4420,0,C008904010,averageDailyTraffic,>,27.5,negative
4421,6,C008904010,yearBuilt,<=,1986.0,negative
4422,7,C008904010,structureLength,>,12.799999713897705,negative
4423,0,C008910320,averageDailyTraffic,>,27.5,negative
4424,6,C008910320,yearBuilt,>,1986.0,negative
4425,0,C008913905,averageDailyTraffic,<=,27.5,negative
4426,1,C008913905,structureLength,>,15.349999904632568,negative
4427,3,C008913905,averageDailyTraffic,<=,22.5,negative
4428,0,C008923125,averageDailyTraffic,>,27.5,negative
4429,6,C008923125,yearBuilt,<=,1986.0,negative
4430,7,C008923125,structureLength,>,12.799999713897705,negative
4431,0,C008923615,averageDailyTraffic,>,27.5,negative
4432,6,C008923615,yearBuilt,>,1986.0,negative
4433,0,C008932515,averageDailyTraffic,>,27.5,negative
4434,6,C008932515,yearBuilt,>,1986.0,negative
4435,0,C009000110,averageDailyTraffic,<=,27.5,negative
4436,1,C009000110,structureLength,<=,15.349999904632568,negative
4437,0,C009000125,averageDailyTraffic,>,27.5,negative
4438,6,C009000125,yearBuilt,<=,1986.0,negative
4439,7,C009000125,structureLength,>,12.799999713897705,negative
4440,0,C009000325,averageDailyTraffic,>,27.5,negative
4441,6,C009000325,yearBuilt,<=,1986.0,negative
4442,7,C009000325,structureLength,<=,12.799999713897705,negative
4443,8,C009000325,latitude,>,40.61000061035156,negative
4444,10,C009000325,operatingRating,<=,59.39999961853027,negative
4445,0,C009000445,averageDailyTraffic,>,27.5,negative
4446,6,C009000445,yearBuilt,<=,1986.0,negative
4447,7,C009000445,structureLength,>,12.799999713897705,negative
4448,0,C009001105,averageDailyTraffic,>,27.5,negative
4449,6,C009001105,yearBuilt,>,1986.0,negative
4450,0,C009001130,averageDailyTraffic,>,27.5,negative
4451,6,C009001130,yearBuilt,<=,1986.0,negative
4452,7,C009001130,structureLength,<=,12.799999713897705,negative
4453,8,C009001130,latitude,>,40.61000061035156,negative
4454,10,C009001130,operatingRating,<=,59.39999961853027,negative
4455,0,C009001343,averageDailyTraffic,>,27.5,negative
4456,6,C009001343,yearBuilt,<=,1986.0,negative
4457,7,C009001343,structureLength,<=,12.799999713897705,negative
4458,8,C009001343,latitude,>,40.61000061035156,negative
4459,10,C009001343,operatingRating,<=,59.39999961853027,negative
4460,0,C009001603,averageDailyTraffic,<=,27.5,negative
4461,1,C009001603,structureLength,<=,15.349999904632568,negative
4462,0,C009001735,averageDailyTraffic,<=,27.5,negative
4463,1,C009001735,structureLength,<=,15.349999904632568,negative
4464,0,C009001740,averageDailyTraffic,>,27.5,negative
4465,6,C009001740,yearBuilt,<=,1986.0,negative
4466,7,C009001740,structureLength,>,12.799999713897705,negative
4467,0,C009002220,averageDailyTraffic,>,27.5,negative
4468,6,C009002220,yearBuilt,<=,1986.0,negative
4469,7,C009002220,structureLength,>,12.799999713897705,negative
4470,0,C009002605,averageDailyTraffic,>,27.5,negative
4471,6,C009002605,yearBuilt,<=,1986.0,negative
4472,7,C009002605,structureLength,>,12.799999713897705,negative
4473,0,C009002705,averageDailyTraffic,>,27.5,negative
4474,6,C009002705,yearBuilt,<=,1986.0,negative
4475,7,C009002705,structureLength,<=,12.799999713897705,negative
4476,8,C009002705,latitude,>,40.61000061035156,negative
4477,10,C009002705,operatingRating,<=,59.39999961853027,negative
4478,0,C009003135,averageDailyTraffic,>,27.5,negative
4479,6,C009003135,yearBuilt,>,1986.0,negative
4480,0,C009004110,averageDailyTraffic,<=,27.5,negative
4481,1,C009004110,structureLength,<=,15.349999904632568,negative
4482,0,C009004120,averageDailyTraffic,>,27.5,negative
4483,6,C009004120,yearBuilt,<=,1986.0,negative
4484,7,C009004120,structureLength,<=,12.799999713897705,negative
4485,8,C009004120,latitude,>,40.61000061035156,negative
4486,10,C009004120,operatingRating,>,59.39999961853027,negative
4487,0,C009004305,averageDailyTraffic,>,27.5,negative
4488,6,C009004305,yearBuilt,<=,1986.0,negative
4489,7,C009004305,structureLength,<=,12.799999713897705,negative
4490,8,C009004305,latitude,>,40.61000061035156,negative
4491,10,C009004305,operatingRating,<=,59.39999961853027,negative
4492,0,C009004320,averageDailyTraffic,<=,27.5,negative
4493,1,C009004320,structureLength,<=,15.349999904632568,negative
4494,0,C009004330,averageDailyTraffic,>,27.5,negative
4495,6,C009004330,yearBuilt,<=,1986.0,negative
4496,7,C009004330,structureLength,<=,12.799999713897705,negative
4497,8,C009004330,latitude,>,40.61000061035156,negative
4498,10,C009004330,operatingRating,<=,59.39999961853027,negative
4499,0,C009004505,averageDailyTraffic,<=,27.5,negative
4500,1,C009004505,structureLength,<=,15.349999904632568,negative
4501,0,C009005110,averageDailyTraffic,<=,27.5,negative
4502,1,C009005110,structureLength,<=,15.349999904632568,negative
4503,0,C009005505P,averageDailyTraffic,<=,27.5,negative
4504,1,C009005505P,structureLength,<=,15.349999904632568,negative
4505,0,C009011630,averageDailyTraffic,<=,27.5,negative
4506,1,C009011630,structureLength,<=,15.349999904632568,negative
4507,0,C009011920,averageDailyTraffic,<=,27.5,negative
4508,1,C009011920,structureLength,<=,15.349999904632568,negative
4509,0,C009012310,averageDailyTraffic,>,27.5,negative
4510,6,C009012310,yearBuilt,>,1986.0,negative
4511,0,C009012325,averageDailyTraffic,>,27.5,negative
